company_id,nama_perusahaan,sektor,wilayah_operasional,tahun_listing
COMP-1640,PT Utama Jaya No. 1640,Keuangan,Jawa Timur,2022
COMP-1641,PT Bumi Abadi No. 1641,Keuangan,DKI Jakarta,2022
COMP-1642,PT Bumi Makmur No. 1642,Keuangan,Kalimantan Timur,2017
COMP-1643,PT Surya Makmur No. 1643,Energi & Pertambangan,DKI Jakarta,2020
COMP-1644,PT Bina Energi No. 1644,Teknologi & Informasi,Jawa Barat,2015
COMP-1645,PT Bina Energi No. 1645,Keuangan,Sulawesi Selatan,2020
COMP-1646,PT Indo Persada No. 1646,Energi & Pertambangan,DKI Jakarta,2012
COMP-1647,PT Bumi Lestari No. 1647,Konsumer Primer,Sumatera Utara,2010
COMP-1648,PT Sumber Energi No. 1648,Kesehatan,DKI Jakarta,2011
COMP-1649,PT Utama Jaya No. 1649,Infrastruktur,Jawa Timur,2014
COMP-1650,PT Bumi Jaya No. 1650,Energi & Pertambangan,DKI Jakarta,2022
COMP-1651,PT Bina Lestari No. 1651,Infrastruktur,Sulawesi Selatan,2019
COMP-1652,PT Mega Tbk No. 1652,Keuangan,Jawa Barat,2014
COMP-1653,PT Bina Energi No. 1653,Keuangan,DKI Jakarta,2019
COMP-1654,PT Citra Tbk No. 1654,Energi & Pertambangan,Sumatera Utara,2023
COMP-1655,PT Bumi Sentosa No. 1655,Infrastruktur,Kalimantan Timur,2010
COMP-1656,PT Artha Makmur No. 1656,Keuangan,DKI Jakarta,2010
COMP-1657,PT Citra Karya No. 1657,Konsumer Primer,DKI Jakarta,2024
COMP-1658,PT Nusantara Lestari No. 1658,Teknologi & Informasi,Jawa Timur,2018
COMP-1659,PT Surya Karya No. 1659,Teknologi & Informasi,Sumatera Utara,2011
COMP-1660,PT Mega Energi No. 1660,Keuangan,Sulawesi Selatan,2016
COMP-1661,PT Indo Abadi No. 1661,Infrastruktur,Kalimantan Timur,2019
COMP-1662,PT Indo Energi No. 1662,Kesehatan,Jawa Barat,2013
COMP-1663,PT Bina Jaya No. 1663,Keuangan,DKI Jakarta,2016
COMP-1664,PT Utama Persada No. 1664,Kesehatan,Sulawesi Selatan,2017
COMP-1665,PT Utama Sejahtera No. 1665,Kesehatan,Kalimantan Timur,2014
COMP-1666,PT Mega Sejahtera No. 1666,Infrastruktur,Jawa Barat,2022
COMP-1667,PT Nusantara Jaya No. 1667,Kesehatan,Sulawesi Selatan,2021
COMP-1668,PT Nusantara Sentosa No. 1668,Konsumer Primer,Sumatera Utara,2021
COMP-1669,PT Bina Tbk No. 1669,Infrastruktur,Sumatera Utara,2010
COMP-1670,PT Mega Sentosa No. 1670,Keuangan,Kalimantan Timur,2013
COMP-1671,PT Citra Karya No. 1671,Konsumer Primer,Jawa Barat,2019
COMP-1672,PT Mega Persada No. 1672,Energi & Pertambangan,Sumatera Utara,2012
COMP-1673,PT Nusantara Sejahtera No. 1673,Teknologi & Informasi,Kalimantan Timur,2019
COMP-1674,PT Sumber Abadi No. 1674,Keuangan,Sumatera Utara,2024
COMP-1675,PT Bina Karya No. 1675,Keuangan,Sumatera Utara,2021
COMP-1676,PT Bumi Karya No. 1676,Keuangan,Sulawesi Selatan,2014
COMP-1677,PT Bina Abadi No. 1677,Konsumer Primer,Sulawesi Selatan,2019
COMP-1678,PT Bina Makmur No. 1678,Energi & Pertambangan,Sumatera Utara,2022
COMP-1679,PT Mega Sentosa No. 1679,Infrastruktur,Jawa Timur,2019
COMP-1680,PT Bumi Tbk No. 1680,Energi & Pertambangan,Sulawesi Selatan,2022
COMP-1681,PT Bina Lestari No. 1681,Konsumer Primer,Jawa Barat,2015
COMP-1682,PT Sumber Jaya No. 1682,Keuangan,Kalimantan Timur,2011
COMP-1683,PT Sumber Energi No. 1683,Teknologi & Informasi,Kalimantan Timur,2016
COMP-1684,PT Artha Abadi No. 1684,Keuangan,Jawa Barat,2022
COMP-1685,PT Bumi Tbk No. 1685,Infrastruktur,Jawa Barat,2012
COMP-1686,PT Surya Jaya No. 1686,Kesehatan,Jawa Barat,2024
COMP-1687,PT Utama Sentosa No. 1687,Teknologi & Informasi,Jawa Barat,2010
COMP-1688,PT Bumi Karya No. 1688,Keuangan,DKI Jakarta,2019
COMP-1689,PT Sumber Sejahtera No. 1689,Teknologi & Informasi,Kalimantan Timur,2012
COMP-1690,PT Surya Lestari No. 1690,Kesehatan,DKI Jakarta,2018
COMP-1691,PT Sumber Energi No. 1691,Energi & Pertambangan,Sumatera Utara,2019
COMP-1692,PT Artha Sejahtera No. 1692,Konsumer Primer,Sumatera Utara,2020
COMP-1693,PT Citra Tbk No. 1693,Keuangan,Kalimantan Timur,2020
COMP-1694,PT Nusantara Lestari No. 1694,Infrastruktur,Sumatera Utara,2024
COMP-1695,PT Sumber Persada No. 1695,Energi & Pertambangan,Jawa Barat,2015
COMP-1696,PT Mega Sejahtera No. 1696,Keuangan,DKI Jakarta,2020
COMP-1697,PT Indo Sejahtera No. 1697,Energi & Pertambangan,Jawa Barat,2015
COMP-1698,PT Sumber Jaya No. 1698,Infrastruktur,Sumatera Utara,2013
COMP-1699,PT Bumi Lestari No. 1699,Keuangan,Sulawesi Selatan,2024
COMP-1700,PT Nusantara Sentosa No. 1700,Kesehatan,DKI Jakarta,2017
COMP-1701,PT Indo Karya No. 1701,Kesehatan,Jawa Barat,2014
COMP-1702,PT Bina Karya No. 1702,Infrastruktur,Kalimantan Timur,2016
COMP-1703,PT Sumber Energi No. 1703,Teknologi & Informasi,Jawa Barat,2018
COMP-1704,PT Sumber Sentosa No. 1704,Infrastruktur,Sulawesi Selatan,2022
COMP-1705,PT Surya Tbk No. 1705,Teknologi & Informasi,Sumatera Utara,2022
COMP-1706,PT Artha Persada No. 1706,Keuangan,DKI Jakarta,2023
COMP-1707,PT Indo Lestari No. 1707,Teknologi & Informasi,Kalimantan Timur,2014
COMP-1708,PT Nusantara Sentosa No. 1708,Keuangan,DKI Jakarta,2020
COMP-1709,PT Utama Energi No. 1709,Keuangan,Kalimantan Timur,2023
COMP-1710,PT Surya Persada No. 1710,Konsumer Primer,DKI Jakarta,2014
COMP-1711,PT Sumber Sejahtera No. 1711,Keuangan,Sumatera Utara,2023
COMP-1712,PT Indo Tbk No. 1712,Teknologi & Informasi,Kalimantan Timur,2013
COMP-1713,PT Bumi Sejahtera No. 1713,Konsumer Primer,Jawa Timur,2015
COMP-1714,PT Sumber Abadi No. 1714,Konsumer Primer,DKI Jakarta,2011
COMP-1715,PT Mega Tbk No. 1715,Keuangan,DKI Jakarta,2012
COMP-1716,PT Nusantara Abadi No. 1716,Infrastruktur,Jawa Barat,2010
COMP-1717,PT Indo Abadi No. 1717,Infrastruktur,Kalimantan Timur,2011
COMP-1718,PT Artha Tbk No. 1718,Kesehatan,Sulawesi Selatan,2011
COMP-1719,PT Mega Sentosa No. 1719,Konsumer Primer,Jawa Timur,2017
COMP-1720,PT Utama Sentosa No. 1720,Keuangan,Sumatera Utara,2017
COMP-1721,PT Citra Tbk No. 1721,Infrastruktur,Jawa Barat,2011
COMP-1722,PT Surya Energi No. 1722,Keuangan,Jawa Timur,2022
COMP-1723,PT Utama Tbk No. 1723,Keuangan,Kalimantan Timur,2023
COMP-1724,PT Surya Jaya No. 1724,Konsumer Primer,Jawa Timur,2015
COMP-1725,PT Sumber Sentosa No. 1725,Kesehatan,DKI Jakarta,2024
COMP-1726,PT Surya Karya No. 1726,Konsumer Primer,DKI Jakarta,2014
COMP-1727,PT Bina Makmur No. 1727,Energi & Pertambangan,Jawa Barat,2012
COMP-1728,PT Bumi Abadi No. 1728,Infrastruktur,Kalimantan Timur,2014
COMP-1729,PT Indo Sentosa No. 1729,Infrastruktur,Kalimantan Timur,2014
COMP-1730,PT Indo Jaya No. 1730,Infrastruktur,Jawa Timur,2014
COMP-1731,PT Bina Abadi No. 1731,Teknologi & Informasi,Jawa Barat,2012
COMP-1732,PT Mega Jaya No. 1732,Keuangan,Kalimantan Timur,2024
COMP-1733,PT Artha Makmur No. 1733,Konsumer Primer,Sulawesi Selatan,2012
COMP-1734,PT Sumber Tbk No. 1734,Infrastruktur,Sulawesi Selatan,2013
COMP-1735,PT Nusantara Persada No. 1735,Energi & Pertambangan,DKI Jakarta,2016
COMP-1736,PT Utama Persada No. 1736,Infrastruktur,Jawa Timur,2021
COMP-1737,PT Bina Persada No. 1737,Kesehatan,Sumatera Utara,2021
COMP-1738,PT Bina Persada No. 1738,Keuangan,DKI Jakarta,2021
COMP-1739,PT Citra Sejahtera No. 1739,Keuangan,Jawa Barat,2023
COMP-1740,PT Surya Jaya No. 1740,Konsumer Primer,Kalimantan Timur,2011
COMP-1741,PT Artha Energi No. 1741,Teknologi & Informasi,DKI Jakarta,2019
COMP-1742,PT Nusantara Sentosa No. 1742,Konsumer Primer,Sumatera Utara,2013
COMP-1743,PT Sumber Jaya No. 1743,Infrastruktur,Sumatera Utara,2013
COMP-1744,PT Sumber Tbk No. 1744,Kesehatan,Sulawesi Selatan,2010
COMP-1745,PT Bina Makmur No. 1745,Energi & Pertambangan,Jawa Barat,2019
COMP-1746,PT Indo Energi No. 1746,Konsumer Primer,DKI Jakarta,2017
COMP-1747,PT Bumi Sejahtera No. 1747,Teknologi & Informasi,Jawa Timur,2010
COMP-1748,PT Artha Sentosa No. 1748,Konsumer Primer,DKI Jakarta,2017
COMP-1749,PT Bina Jaya No. 1749,Keuangan,Sulawesi Selatan,2016
COMP-1750,PT Sumber Energi No. 1750,Infrastruktur,Sumatera Utara,2018
COMP-1751,PT Bumi Lestari No. 1751,Infrastruktur,Jawa Barat,2017
COMP-1752,PT Bumi Persada No. 1752,Infrastruktur,Jawa Barat,2014
COMP-1753,PT Mega Sejahtera No. 1753,Infrastruktur,Jawa Timur,2017
COMP-1754,PT Sumber Lestari No. 1754,Infrastruktur,Jawa Barat,2023
COMP-1755,PT Sumber Makmur No. 1755,Infrastruktur,Sulawesi Selatan,2024
COMP-1756,PT Indo Karya No. 1756,Energi & Pertambangan,Sulawesi Selatan,2020
COMP-1757,PT Sumber Jaya No. 1757,Teknologi & Informasi,Sulawesi Selatan,2019
COMP-1758,PT Nusantara Energi No. 1758,Infrastruktur,Jawa Barat,2021
COMP-1759,PT Bumi Lestari No. 1759,Teknologi & Informasi,Jawa Barat,2024
COMP-1760,PT Bina Sentosa No. 1760,Kesehatan,Sulawesi Selatan,2021
COMP-1761,PT Citra Jaya No. 1761,Infrastruktur,Jawa Barat,2012
COMP-1762,PT Indo Tbk No. 1762,Konsumer Primer,Jawa Barat,2024
COMP-1763,PT Mega Tbk No. 1763,Infrastruktur,Sumatera Utara,2019
COMP-1764,PT Bumi Karya No. 1764,Keuangan,DKI Jakarta,2016
COMP-1765,PT Utama Abadi No. 1765,Energi & Pertambangan,Kalimantan Timur,2021
COMP-1766,PT Sumber Lestari No. 1766,Konsumer Primer,Jawa Barat,2013
COMP-1767,PT Bumi Persada No. 1767,Konsumer Primer,Kalimantan Timur,2014
COMP-1768,PT Sumber Sentosa No. 1768,Keuangan,Kalimantan Timur,2018
COMP-1769,PT Citra Makmur No. 1769,Infrastruktur,Sumatera Utara,2016
COMP-1770,PT Nusantara Sejahtera No. 1770,Energi & Pertambangan,Jawa Barat,2013
COMP-1771,PT Bumi Makmur No. 1771,Konsumer Primer,Sulawesi Selatan,2015
COMP-1772,PT Utama Jaya No. 1772,Energi & Pertambangan,Kalimantan Timur,2019
COMP-1773,PT Indo Jaya No. 1773,Konsumer Primer,Jawa Barat,2023
COMP-1774,PT Artha Energi No. 1774,Infrastruktur,Jawa Timur,2020
COMP-1775,PT Utama Energi No. 1775,Kesehatan,Sulawesi Selatan,2016
COMP-1776,PT Artha Jaya No. 1776,Konsumer Primer,Jawa Timur,2022
COMP-1777,PT Bumi Lestari No. 1777,Kesehatan,Jawa Timur,2019
COMP-1778,PT Sumber Tbk No. 1778,Konsumer Primer,Kalimantan Timur,2022
COMP-1779,PT Mega Persada No. 1779,Teknologi & Informasi,Jawa Timur,2018
COMP-1780,PT Artha Sejahtera No. 1780,Infrastruktur,Sumatera Utara,2013
COMP-1781,PT Indo Sejahtera No. 1781,Keuangan,Sumatera Utara,2019
COMP-1782,PT Surya Persada No. 1782,Kesehatan,Kalimantan Timur,2012
COMP-1783,PT Surya Makmur No. 1783,Keuangan,Jawa Barat,2017
COMP-1784,PT Utama Jaya No. 1784,Infrastruktur,DKI Jakarta,2024
COMP-1785,PT Sumber Sejahtera No. 1785,Keuangan,Jawa Barat,2010
COMP-1786,PT Bina Karya No. 1786,Infrastruktur,Jawa Barat,2018
COMP-1787,PT Indo Sentosa No. 1787,Keuangan,Jawa Barat,2022
COMP-1788,PT Bina Lestari No. 1788,Kesehatan,Jawa Barat,2010
COMP-1789,PT Surya Abadi No. 1789,Teknologi & Informasi,Sulawesi Selatan,2011
COMP-1790,PT Bumi Karya No. 1790,Keuangan,DKI Jakarta,2022
COMP-1791,PT Nusantara Tbk No. 1791,Kesehatan,Sulawesi Selatan,2017
COMP-1792,PT Utama Energi No. 1792,Konsumer Primer,Jawa Timur,2018
COMP-1793,PT Citra Sentosa No. 1793,Infrastruktur,Jawa Barat,2016
COMP-1794,PT Artha Sejahtera No. 1794,Energi & Pertambangan,Sumatera Utara,2012
COMP-1795,PT Citra Karya No. 1795,Energi & Pertambangan,Kalimantan Timur,2016
COMP-1796,PT Nusantara Abadi No. 1796,Infrastruktur,Kalimantan Timur,2015
COMP-1797,PT Indo Energi No. 1797,Teknologi & Informasi,Sulawesi Selatan,2011
COMP-1798,PT Bumi Sentosa No. 1798,Keuangan,Sulawesi Selatan,2012
COMP-1799,PT Artha Sejahtera No. 1799,Teknologi & Informasi,Sumatera Utara,2020
COMP-1800,PT Bumi Sentosa No. 1800,Energi & Pertambangan,Jawa Barat,2022
COMP-1801,PT Nusantara Makmur No. 1801,Kesehatan,DKI Jakarta,2021
COMP-1802,PT Nusantara Persada No. 1802,Infrastruktur,Jawa Timur,2022
COMP-1803,PT Indo Sentosa No. 1803,Infrastruktur,Kalimantan Timur,2019
COMP-1804,PT Artha Abadi No. 1804,Teknologi & Informasi,Jawa Timur,2019
COMP-1805,PT Indo Tbk No. 1805,Kesehatan,DKI Jakarta,2022
COMP-1806,PT Bina Sejahtera No. 1806,Teknologi & Informasi,Sulawesi Selatan,2021
COMP-1807,PT Indo Energi No. 1807,Keuangan,Kalimantan Timur,2024
COMP-1808,PT Nusantara Lestari No. 1808,Konsumer Primer,Jawa Timur,2014
COMP-1809,PT Bumi Jaya No. 1809,Kesehatan,Sulawesi Selatan,2019
COMP-1810,PT Bina Sentosa No. 1810,Konsumer Primer,DKI Jakarta,2013
COMP-1811,PT Mega Jaya No. 1811,Keuangan,Jawa Timur,2011
COMP-1812,PT Citra Sejahtera No. 1812,Konsumer Primer,Jawa Barat,2013
COMP-1813,PT Citra Persada No. 1813,Energi & Pertambangan,Sulawesi Selatan,2021
COMP-1814,PT Citra Karya No. 1814,Konsumer Primer,DKI Jakarta,2017
COMP-1815,PT Utama Abadi No. 1815,Keuangan,Jawa Timur,2014
COMP-1816,PT Utama Persada No. 1816,Konsumer Primer,Jawa Barat,2014
COMP-1817,PT Surya Sejahtera No. 1817,Infrastruktur,Jawa Barat,2022
COMP-1818,PT Mega Sentosa No. 1818,Teknologi & Informasi,DKI Jakarta,2021
COMP-1819,PT Utama Persada No. 1819,Energi & Pertambangan,Sumatera Utara,2021
COMP-1820,PT Artha Makmur No. 1820,Infrastruktur,Kalimantan Timur,2019
COMP-1821,PT Artha Jaya No. 1821,Infrastruktur,DKI Jakarta,2012
COMP-1822,PT Bina Karya No. 1822,Keuangan,Jawa Barat,2022
COMP-1823,PT Utama Tbk No. 1823,Teknologi & Informasi,Jawa Barat,2017
COMP-1824,PT Artha Persada No. 1824,Teknologi & Informasi,DKI Jakarta,2015
COMP-1825,PT Citra Sejahtera No. 1825,Kesehatan,Sumatera Utara,2011
COMP-1826,PT Nusantara Karya No. 1826,Energi & Pertambangan,Kalimantan Timur,2011
COMP-1827,PT Surya Jaya No. 1827,Keuangan,Jawa Timur,2018
COMP-1828,PT Artha Makmur No. 1828,Energi & Pertambangan,DKI Jakarta,2022
COMP-1829,PT Surya Jaya No. 1829,Kesehatan,Kalimantan Timur,2016
COMP-1830,PT Indo Sentosa No. 1830,Konsumer Primer,Kalimantan Timur,2019
COMP-1831,PT Citra Makmur No. 1831,Infrastruktur,Sulawesi Selatan,2018
COMP-1832,PT Bina Energi No. 1832,Energi & Pertambangan,Jawa Barat,2023
COMP-1833,PT Utama Sejahtera No. 1833,Infrastruktur,Jawa Timur,2015
COMP-1834,PT Surya Sentosa No. 1834,Keuangan,DKI Jakarta,2024
COMP-1835,PT Utama Sejahtera No. 1835,Konsumer Primer,Jawa Barat,2014
COMP-1836,PT Mega Tbk No. 1836,Keuangan,Sulawesi Selatan,2021
COMP-1837,PT Bina Tbk No. 1837,Konsumer Primer,Sulawesi Selatan,2010
COMP-1838,PT Sumber Lestari No. 1838,Konsumer Primer,Jawa Barat,2021
COMP-1839,PT Mega Tbk No. 1839,Infrastruktur,Sumatera Utara,2015
COMP-1840,PT Indo Jaya No. 1840,Keuangan,Kalimantan Timur,2015
COMP-1841,PT Utama Abadi No. 1841,Keuangan,DKI Jakarta,2012
COMP-1842,PT Sumber Sejahtera No. 1842,Energi & Pertambangan,DKI Jakarta,2012
COMP-1843,PT Artha Karya No. 1843,Keuangan,DKI Jakarta,2024
COMP-1844,PT Citra Lestari No. 1844,Energi & Pertambangan,Jawa Barat,2012
COMP-1845,PT Artha Lestari No. 1845,Teknologi & Informasi,Sumatera Utara,2012
COMP-1846,PT Citra Sentosa No. 1846,Teknologi & Informasi,Jawa Timur,2016
COMP-1847,PT Bina Sejahtera No. 1847,Teknologi & Informasi,Sulawesi Selatan,2019
COMP-1848,PT Utama Persada No. 1848,Kesehatan,Jawa Barat,2020
COMP-1849,PT Bumi Sejahtera No. 1849,Keuangan,Jawa Timur,2011
COMP-1850,PT Bina Karya No. 1850,Kesehatan,Sulawesi Selatan,2019
COMP-1851,PT Bina Lestari No. 1851,Keuangan,Sulawesi Selatan,2022
COMP-1852,PT Artha Abadi No. 1852,Energi & Pertambangan,Sumatera Utara,2019
COMP-1853,PT Surya Lestari No. 1853,Kesehatan,Kalimantan Timur,2011
COMP-1854,PT Mega Lestari No. 1854,Kesehatan,DKI Jakarta,2012
COMP-1855,PT Mega Jaya No. 1855,Kesehatan,Jawa Timur,2019
COMP-1856,PT Nusantara Abadi No. 1856,Konsumer Primer,Jawa Barat,2021
COMP-1857,PT Indo Persada No. 1857,Energi & Pertambangan,Jawa Timur,2016
COMP-1858,PT Bumi Tbk No. 1858,Teknologi & Informasi,Kalimantan Timur,2012
COMP-1859,PT Nusantara Persada No. 1859,Energi & Pertambangan,DKI Jakarta,2016
COMP-1860,PT Sumber Tbk No. 1860,Konsumer Primer,Jawa Timur,2018
COMP-1861,PT Nusantara Sentosa No. 1861,Keuangan,Kalimantan Timur,2020
COMP-1862,PT Artha Tbk No. 1862,Energi & Pertambangan,Jawa Barat,2019
COMP-1863,PT Mega Sejahtera No. 1863,Kesehatan,Sumatera Utara,2021
COMP-1864,PT Sumber Energi No. 1864,Teknologi & Informasi,Sulawesi Selatan,2024
COMP-1865,PT Nusantara Tbk No. 1865,Teknologi & Informasi,Jawa Barat,2020
COMP-1866,PT Citra Sentosa No. 1866,Keuangan,DKI Jakarta,2013
COMP-1867,PT Nusantara Tbk No. 1867,Energi & Pertambangan,Sulawesi Selatan,2016
COMP-1868,PT Surya Makmur No. 1868,Konsumer Primer,Jawa Barat,2018
COMP-1869,PT Surya Abadi No. 1869,Keuangan,Jawa Barat,2023
COMP-1870,PT Sumber Energi No. 1870,Energi & Pertambangan,Jawa Barat,2017
COMP-1871,PT Utama Persada No. 1871,Infrastruktur,Jawa Barat,2017
COMP-1872,PT Utama Tbk No. 1872,Teknologi & Informasi,Sulawesi Selatan,2018
COMP-1873,PT Nusantara Makmur No. 1873,Konsumer Primer,DKI Jakarta,2023
COMP-1874,PT Bina Tbk No. 1874,Kesehatan,Kalimantan Timur,2014
COMP-1875,PT Sumber Lestari No. 1875,Konsumer Primer,Jawa Timur,2023
COMP-1876,PT Artha Sentosa No. 1876,Kesehatan,Sumatera Utara,2014
COMP-1877,PT Mega Karya No. 1877,Konsumer Primer,Jawa Timur,2012
COMP-1878,PT Nusantara Energi No. 1878,Teknologi & Informasi,Jawa Timur,2014
COMP-1879,PT Utama Energi No. 1879,Kesehatan,Sumatera Utara,2017
COMP-1880,PT Nusantara Karya No. 1880,Energi & Pertambangan,Sulawesi Selatan,2021
COMP-1881,PT Indo Sentosa No. 1881,Kesehatan,DKI Jakarta,2014
COMP-1882,PT Artha Makmur No. 1882,Keuangan,Sumatera Utara,2013
COMP-1883,PT Nusantara Karya No. 1883,Energi & Pertambangan,DKI Jakarta,2017
COMP-1884,PT Artha Karya No. 1884,Keuangan,Sulawesi Selatan,2016
COMP-1885,PT Surya Persada No. 1885,Konsumer Primer,Jawa Timur,2024
COMP-1886,PT Nusantara Makmur No. 1886,Energi & Pertambangan,DKI Jakarta,2023
COMP-1887,PT Utama Sentosa No. 1887,Konsumer Primer,Sulawesi Selatan,2023
COMP-1888,PT Surya Karya No. 1888,Infrastruktur,Sulawesi Selatan,2015
COMP-1889,PT Sumber Tbk No. 1889,Konsumer Primer,Kalimantan Timur,2014
COMP-1890,PT Nusantara Energi No. 1890,Konsumer Primer,Sumatera Utara,2023
COMP-1891,PT Surya Karya No. 1891,Keuangan,Kalimantan Timur,2014
COMP-1892,PT Mega Energi No. 1892,Kesehatan,Jawa Timur,2022
COMP-1893,PT Mega Lestari No. 1893,Infrastruktur,Sumatera Utara,2019
COMP-1894,PT Surya Karya No. 1894,Konsumer Primer,Jawa Timur,2011
COMP-1895,PT Citra Persada No. 1895,Konsumer Primer,Kalimantan Timur,2022
COMP-1896,PT Bina Sentosa No. 1896,Infrastruktur,Sulawesi Selatan,2024
COMP-1897,PT Artha Abadi No. 1897,Infrastruktur,Jawa Timur,2013
COMP-1898,PT Bumi Jaya No. 1898,Energi & Pertambangan,Sumatera Utara,2017
COMP-1899,PT Sumber Karya No. 1899,Keuangan,Sumatera Utara,2017
COMP-1900,PT Bina Sejahtera No. 1900,Infrastruktur,Jawa Timur,2020
COMP-1901,PT Surya Abadi No. 1901,Infrastruktur,Sumatera Utara,2010
COMP-1902,PT Surya Abadi No. 1902,Teknologi & Informasi,Sulawesi Selatan,2011
COMP-1903,PT Citra Makmur No. 1903,Kesehatan,Sulawesi Selatan,2014
COMP-1904,PT Utama Karya No. 1904,Infrastruktur,Sumatera Utara,2018
COMP-1905,PT Citra Makmur No. 1905,Keuangan,Jawa Timur,2019
COMP-1906,PT Artha Jaya No. 1906,Kesehatan,Kalimantan Timur,2020
COMP-1907,PT Nusantara Energi No. 1907,Kesehatan,Sumatera Utara,2021
COMP-1908,PT Mega Sejahtera No. 1908,Konsumer Primer,Sumatera Utara,2022
COMP-1909,PT Nusantara Lestari No. 1909,Konsumer Primer,Sumatera Utara,2020
COMP-1910,PT Nusantara Sejahtera No. 1910,Konsumer Primer,Sumatera Utara,2016
COMP-1911,PT Bina Sejahtera No. 1911,Konsumer Primer,Jawa Timur,2019
COMP-1912,PT Sumber Jaya No. 1912,Teknologi & Informasi,Kalimantan Timur,2014
COMP-1913,PT Nusantara Makmur No. 1913,Infrastruktur,Kalimantan Timur,2010
COMP-1914,PT Bina Karya No. 1914,Konsumer Primer,DKI Jakarta,2024
COMP-1915,PT Sumber Sejahtera No. 1915,Energi & Pertambangan,Sumatera Utara,2024
COMP-1916,PT Bumi Abadi No. 1916,Konsumer Primer,Sumatera Utara,2015
COMP-1917,PT Artha Energi No. 1917,Infrastruktur,DKI Jakarta,2021
COMP-1918,PT Artha Lestari No. 1918,Konsumer Primer,Kalimantan Timur,2017
COMP-1919,PT Utama Abadi No. 1919,Teknologi & Informasi,Jawa Barat,2016
COMP-1920,PT Utama Karya No. 1920,Keuangan,Sulawesi Selatan,2011
COMP-1921,PT Sumber Jaya No. 1921,Keuangan,Jawa Barat,2021
COMP-1922,PT Artha Jaya No. 1922,Infrastruktur,Kalimantan Timur,2014
COMP-1923,PT Bumi Persada No. 1923,Keuangan,Sumatera Utara,2023
COMP-1924,PT Bina Tbk No. 1924,Keuangan,Jawa Barat,2020
COMP-1925,PT Surya Persada No. 1925,Energi & Pertambangan,Jawa Timur,2013
COMP-1926,PT Indo Energi No. 1926,Infrastruktur,Jawa Timur,2018
COMP-1927,PT Bumi Lestari No. 1927,Infrastruktur,DKI Jakarta,2019
COMP-1928,PT Indo Sejahtera No. 1928,Keuangan,Kalimantan Timur,2010
COMP-1929,PT Bina Sejahtera No. 1929,Keuangan,Kalimantan Timur,2021
COMP-1930,PT Bumi Persada No. 1930,Keuangan,Jawa Barat,2015
COMP-1931,PT Artha Tbk No. 1931,Kesehatan,Sumatera Utara,2012
COMP-1932,PT Nusantara Energi No. 1932,Teknologi & Informasi,Kalimantan Timur,2020
COMP-1933,PT Utama Karya No. 1933,Konsumer Primer,Jawa Barat,2018
COMP-1934,PT Indo Makmur No. 1934,Teknologi & Informasi,Jawa Barat,2014
COMP-1935,PT Bina Karya No. 1935,Infrastruktur,Sulawesi Selatan,2022
COMP-1936,PT Bumi Jaya No. 1936,Energi & Pertambangan,Sulawesi Selatan,2015
COMP-1937,PT Indo Lestari No. 1937,Konsumer Primer,Kalimantan Timur,2020
COMP-1938,PT Sumber Persada No. 1938,Energi & Pertambangan,Jawa Barat,2018
COMP-1939,PT Utama Abadi No. 1939,Kesehatan,DKI Jakarta,2018
COMP-1940,PT Sumber Sentosa No. 1940,Infrastruktur,DKI Jakarta,2017
COMP-1941,PT Bina Lestari No. 1941,Kesehatan,Sulawesi Selatan,2018
COMP-1942,PT Artha Karya No. 1942,Infrastruktur,Kalimantan Timur,2013
COMP-1943,PT Artha Karya No. 1943,Energi & Pertambangan,Sumatera Utara,2015
COMP-1944,PT Bumi Sejahtera No. 1944,Energi & Pertambangan,DKI Jakarta,2014
COMP-1945,PT Bumi Lestari No. 1945,Energi & Pertambangan,DKI Jakarta,2014
COMP-1946,PT Citra Lestari No. 1946,Infrastruktur,Sulawesi Selatan,2013
COMP-1947,PT Indo Tbk No. 1947,Keuangan,Sulawesi Selatan,2011
COMP-1948,PT Nusantara Lestari No. 1948,Energi & Pertambangan,Kalimantan Timur,2021
COMP-1949,PT Bina Sentosa No. 1949,Kesehatan,Sulawesi Selatan,2015
COMP-1950,PT Bumi Sentosa No. 1950,Konsumer Primer,Jawa Timur,2018
COMP-1951,PT Nusantara Karya No. 1951,Infrastruktur,Jawa Barat,2021
COMP-1952,PT Indo Tbk No. 1952,Kesehatan,DKI Jakarta,2010
COMP-1953,PT Indo Sejahtera No. 1953,Teknologi & Informasi,Jawa Timur,2023
COMP-1954,PT Sumber Karya No. 1954,Teknologi & Informasi,Sumatera Utara,2016
COMP-1955,PT Mega Jaya No. 1955,Konsumer Primer,Jawa Timur,2015
COMP-1956,PT Sumber Sentosa No. 1956,Keuangan,Kalimantan Timur,2012
COMP-1957,PT Bumi Tbk No. 1957,Energi & Pertambangan,Sumatera Utara,2010
COMP-1958,PT Nusantara Energi No. 1958,Infrastruktur,Sumatera Utara,2022
COMP-1959,PT Artha Abadi No. 1959,Kesehatan,Sulawesi Selatan,2013
COMP-1960,PT Nusantara Tbk No. 1960,Energi & Pertambangan,Jawa Timur,2024
COMP-1961,PT Artha Karya No. 1961,Kesehatan,Kalimantan Timur,2023
COMP-1962,PT Nusantara Persada No. 1962,Infrastruktur,DKI Jakarta,2018
COMP-1963,PT Artha Tbk No. 1963,Teknologi & Informasi,Sulawesi Selatan,2024
