fact_activity_id,company_id,metric_id,bulan,nilai_realisasi,status_kepatuhan,biaya_mitigasi_idr
FACT-1777,COMP-0640,METRIC-0934,6,93.41,Patuh,285077705
FACT-1778,COMP-1575,METRIC-0981,10,104.65,Patuh,129360069
FACT-1779,COMP-1209,METRIC-0870,6,85.93,Patuh,120011486
FACT-1780,COMP-0174,METRIC-0169,11,105.68,Patuh,249477598
FACT-1781,COMP-1418,METRIC-0379,12,50.9,Perlu Evaluasi,135501935
FACT-1782,COMP-0186,METRIC-1233,9,107.43,Patuh,344388552
FACT-1783,COMP-1305,METRIC-1933,10,62.49,Perlu Evaluasi,44974516
FACT-1784,COMP-1001,METRIC-1926,1,82.27,Patuh,300147851
FACT-1785,COMP-1319,METRIC-0194,10,80.98,Patuh,56911915
FACT-1786,COMP-0528,METRIC-0264,6,111.12,Patuh,377610811
FACT-1787,COMP-0684,METRIC-1271,8,117.62,Patuh,89401517
FACT-1788,COMP-2234,METRIC-1654,1,67.86,Perlu Evaluasi,267404633
FACT-1789,COMP-1568,METRIC-1472,11,54.72,Perlu Evaluasi,228977217
FACT-1790,COMP-0575,METRIC-2016,11,95.54,Patuh,174832809
FACT-1791,COMP-2035,METRIC-1764,6,85.2,Patuh,66837443
FACT-1792,COMP-1885,METRIC-0521,9,89.6,Patuh,151361691
FACT-1793,COMP-1325,METRIC-0919,6,53.24,Perlu Evaluasi,313466053
FACT-1794,COMP-0309,METRIC-1301,2,104.27,Patuh,196638685
FACT-1795,COMP-1213,METRIC-0574,1,66.26,Perlu Evaluasi,416005494
FACT-1796,COMP-1842,METRIC-1538,4,73.45,Perlu Evaluasi,15325531
FACT-1797,COMP-1435,METRIC-1384,6,65.98,Perlu Evaluasi,457459964
FACT-1798,COMP-0538,METRIC-1381,10,116.22,Patuh,298510860
FACT-1799,COMP-0858,METRIC-1524,10,61.81,Perlu Evaluasi,15625846
FACT-1800,COMP-1575,METRIC-0896,9,101.26,Patuh,241822509
FACT-1801,COMP-0193,METRIC-1107,5,67.2,Perlu Evaluasi,149893859
FACT-1802,COMP-1187,METRIC-0517,7,79.74,Patuh,84736393
FACT-1803,COMP-0053,METRIC-1024,6,119.72,Patuh,285276297
FACT-1804,COMP-0475,METRIC-0896,6,57.04,Perlu Evaluasi,258940740
FACT-1805,COMP-0174,METRIC-0465,9,111.7,Patuh,489529948
FACT-1806,COMP-1220,METRIC-1611,5,116.22,Patuh,343770659
FACT-1807,COMP-1814,METRIC-0613,2,98.88,Patuh,251344203
FACT-1808,COMP-0700,METRIC-0605,8,50.7,Perlu Evaluasi,195295289
FACT-1809,COMP-2438,METRIC-1655,11,107.46,Patuh,331523413
FACT-1810,COMP-0457,METRIC-0621,3,111.76,Patuh,139229741
FACT-1811,COMP-1355,METRIC-2184,9,118.67,Patuh,403236966
FACT-1812,COMP-1519,METRIC-2378,5,108.75,Patuh,262891585
FACT-1813,COMP-2170,METRIC-2443,1,81.19,Patuh,263009997
FACT-1814,COMP-2466,METRIC-0156,4,98.21,Patuh,19599945
FACT-1815,COMP-0159,METRIC-0244,9,83.96,Patuh,262716859
FACT-1816,COMP-1838,METRIC-0450,1,74.71,Perlu Evaluasi,276658287
FACT-1817,COMP-0516,METRIC-2326,8,93.85,Patuh,112275522
FACT-1818,COMP-1026,METRIC-0754,8,103.89,Patuh,379898810
FACT-1819,COMP-0659,METRIC-0406,9,94.51,Patuh,444988679
FACT-1820,COMP-0678,METRIC-1070,9,107.86,Patuh,437990838
FACT-1821,COMP-0315,METRIC-0749,6,62.35,Perlu Evaluasi,250137812
FACT-1822,COMP-2376,METRIC-1295,5,76.16,Patuh,124316445
FACT-1823,COMP-0276,METRIC-1580,12,71.88,Perlu Evaluasi,137710162
FACT-1824,COMP-0452,METRIC-2286,12,63.59,Perlu Evaluasi,76642062
FACT-1825,COMP-1589,METRIC-2036,7,81.02,Patuh,387950547
FACT-1826,COMP-0486,METRIC-1191,9,116.35,Patuh,122167545
FACT-1827,COMP-1131,METRIC-1400,5,87.66,Patuh,468716829
FACT-1828,COMP-0567,METRIC-2249,12,70.05,Perlu Evaluasi,85303625
FACT-1829,COMP-0246,METRIC-2280,3,74.78,Perlu Evaluasi,387445590
FACT-1830,COMP-0889,METRIC-0724,9,92.92,Patuh,125952791
FACT-1831,COMP-2212,METRIC-1442,10,74.69,Perlu Evaluasi,28567496
FACT-1832,COMP-0001,METRIC-1178,1,87.68,Patuh,119873550
FACT-1833,COMP-2185,METRIC-0725,1,69.19,Perlu Evaluasi,186118492
FACT-1834,COMP-0151,METRIC-0087,10,74.22,Perlu Evaluasi,109992209
FACT-1835,COMP-1768,METRIC-0054,11,99.4,Patuh,17972352
FACT-1836,COMP-1511,METRIC-1752,12,90.92,Patuh,142331074
FACT-1837,COMP-1249,METRIC-1066,4,56.54,Perlu Evaluasi,413455943
FACT-1838,COMP-1129,METRIC-1254,2,118.12,Patuh,469128959
FACT-1839,COMP-0999,METRIC-0742,7,53.45,Perlu Evaluasi,193753822
FACT-1840,COMP-0698,METRIC-2484,2,55.81,Perlu Evaluasi,329154862
FACT-1841,COMP-1089,METRIC-1873,7,99.1,Patuh,39245191
FACT-1842,COMP-2381,METRIC-2490,8,99.56,Patuh,371316622
FACT-1843,COMP-2420,METRIC-2215,12,51.33,Perlu Evaluasi,24704314
FACT-1844,COMP-1231,METRIC-1947,11,94.99,Patuh,427693141
FACT-1845,COMP-0686,METRIC-1487,8,52.33,Perlu Evaluasi,136851231
FACT-1846,COMP-0928,METRIC-0073,3,117.25,Patuh,255329732
FACT-1847,COMP-1843,METRIC-0725,9,98.73,Patuh,421978795
FACT-1848,COMP-1733,METRIC-0270,10,63.06,Perlu Evaluasi,160891129
FACT-1849,COMP-0740,METRIC-0219,10,61.07,Perlu Evaluasi,292494260
FACT-1850,COMP-0271,METRIC-0547,10,89.88,Patuh,102889000
FACT-1851,COMP-1973,METRIC-1102,6,94.35,Patuh,171976334
FACT-1852,COMP-0711,METRIC-2356,4,108.19,Patuh,275997358
FACT-1853,COMP-0325,METRIC-1789,8,113.23,Patuh,329271550
FACT-1854,COMP-0990,METRIC-1969,4,77.48,Patuh,314258684
FACT-1855,COMP-1551,METRIC-1928,4,109.09,Patuh,100262387
FACT-1856,COMP-0798,METRIC-0421,11,87.97,Patuh,73353771
FACT-1857,COMP-1870,METRIC-1260,8,82.94,Patuh,138807076
FACT-1858,COMP-1093,METRIC-1858,4,98.93,Patuh,381412832
FACT-1859,COMP-0212,METRIC-0585,1,57.22,Perlu Evaluasi,103825877
FACT-1860,COMP-1582,METRIC-1563,6,68.58,Perlu Evaluasi,104923890
FACT-1861,COMP-1444,METRIC-2086,12,107.17,Patuh,454136266
FACT-1862,COMP-0048,METRIC-1790,8,85.29,Patuh,413374526
FACT-1863,COMP-0231,METRIC-2474,3,113.56,Patuh,289554297
FACT-1864,COMP-0579,METRIC-1893,2,56.21,Perlu Evaluasi,141241329
FACT-1865,COMP-1113,METRIC-2482,6,71.94,Perlu Evaluasi,70587013
FACT-1866,COMP-1755,METRIC-0205,1,74.89,Perlu Evaluasi,152432592
FACT-1867,COMP-2100,METRIC-0742,11,79.59,Patuh,452471149
FACT-1868,COMP-0422,METRIC-1205,5,119.08,Patuh,191731320
FACT-1869,COMP-0611,METRIC-2088,6,71.75,Perlu Evaluasi,493615940
FACT-1870,COMP-0446,METRIC-0168,8,86.31,Patuh,315986918
FACT-1871,COMP-0961,METRIC-0642,7,87.52,Patuh,386494394
FACT-1872,COMP-0131,METRIC-1106,6,103.96,Patuh,173438841
FACT-1873,COMP-1672,METRIC-1824,2,86.25,Patuh,91188143
FACT-1874,COMP-2422,METRIC-0102,12,92.4,Patuh,29533112
FACT-1875,COMP-2435,METRIC-0089,8,102.73,Patuh,162710088
FACT-1876,COMP-0336,METRIC-2393,8,57.08,Perlu Evaluasi,229914012
FACT-1877,COMP-1141,METRIC-1947,11,117.44,Patuh,100107990
FACT-1878,COMP-1025,METRIC-0608,5,109.24,Patuh,344830318
FACT-1879,COMP-1653,METRIC-2207,3,77.21,Patuh,368671331
FACT-1880,COMP-0538,METRIC-2211,12,100.99,Patuh,227241950
FACT-1881,COMP-0496,METRIC-0286,11,103.36,Patuh,268047635
FACT-1882,COMP-0508,METRIC-0865,8,109.52,Patuh,164787670
FACT-1883,COMP-0681,METRIC-0055,5,63.18,Perlu Evaluasi,209515654
FACT-1884,COMP-0781,METRIC-0576,3,99.26,Patuh,494117818
FACT-1885,COMP-0760,METRIC-2081,9,52.33,Perlu Evaluasi,234443885
FACT-1886,COMP-0128,METRIC-0558,9,58.09,Perlu Evaluasi,272222141
FACT-1887,COMP-1293,METRIC-0731,12,104.32,Patuh,73568249
FACT-1888,COMP-2194,METRIC-0993,7,106.91,Patuh,240496995
FACT-1889,COMP-0966,METRIC-0801,8,91.47,Patuh,183092355
FACT-1890,COMP-0560,METRIC-0196,5,90.72,Patuh,396808781
FACT-1891,COMP-1223,METRIC-0448,5,102.47,Patuh,192891608
FACT-1892,COMP-0924,METRIC-1822,5,113.43,Patuh,153226630
FACT-1893,COMP-1628,METRIC-1615,2,79.48,Patuh,329670286
FACT-1894,COMP-2451,METRIC-0092,3,58.04,Perlu Evaluasi,452913259
FACT-1895,COMP-2390,METRIC-0608,8,108.73,Patuh,92275437
FACT-1896,COMP-1072,METRIC-1252,6,73.92,Perlu Evaluasi,29076300
FACT-1897,COMP-0541,METRIC-0286,9,59.37,Perlu Evaluasi,105906941
FACT-1898,COMP-1200,METRIC-0102,7,93.02,Patuh,477182162
FACT-1899,COMP-0511,METRIC-0140,6,90.47,Patuh,473574731
FACT-1900,COMP-2067,METRIC-0835,11,83.2,Patuh,156052783
FACT-1901,COMP-0355,METRIC-1679,4,110.19,Patuh,236954905
FACT-1902,COMP-0345,METRIC-2314,7,69.06,Perlu Evaluasi,310222319
FACT-1903,COMP-1084,METRIC-0535,4,50.93,Perlu Evaluasi,288418912
FACT-1904,COMP-1791,METRIC-0016,7,72.64,Perlu Evaluasi,339832206
FACT-1905,COMP-2277,METRIC-0561,5,50.68,Perlu Evaluasi,486278244
FACT-1906,COMP-0147,METRIC-2384,2,88.05,Patuh,418554682
FACT-1907,COMP-2380,METRIC-0910,7,76.48,Patuh,287457944
FACT-1908,COMP-2481,METRIC-1414,8,106.98,Patuh,161222708
FACT-1909,COMP-0399,METRIC-2218,10,105.83,Patuh,400248080
FACT-1910,COMP-1724,METRIC-0913,11,80.42,Patuh,100743530
FACT-1911,COMP-1435,METRIC-0119,2,65.15,Perlu Evaluasi,15023802
FACT-1912,COMP-0587,METRIC-2058,6,79.57,Patuh,339022705
FACT-1913,COMP-1295,METRIC-2478,4,94.89,Patuh,177992883
FACT-1914,COMP-2394,METRIC-1492,5,63.31,Perlu Evaluasi,249654637
FACT-1915,COMP-1543,METRIC-2097,1,104.11,Patuh,381644982
FACT-1916,COMP-1805,METRIC-2255,6,73.14,Perlu Evaluasi,208883720
FACT-1917,COMP-2036,METRIC-0514,12,115.25,Patuh,405763803
FACT-1918,COMP-1428,METRIC-2008,12,85.83,Patuh,372983714
FACT-1919,COMP-0738,METRIC-1234,11,109.3,Patuh,292322434
FACT-1920,COMP-1778,METRIC-1163,8,93.11,Patuh,344344266
FACT-1921,COMP-0380,METRIC-0037,2,88.82,Patuh,163375443
FACT-1922,COMP-2469,METRIC-2266,1,97.75,Patuh,365081622
FACT-1923,COMP-1204,METRIC-1480,9,106.8,Patuh,360275637
FACT-1924,COMP-1662,METRIC-1536,2,95.12,Patuh,104873565
FACT-1925,COMP-1307,METRIC-2228,8,105.81,Patuh,253100003
FACT-1926,COMP-2466,METRIC-1541,5,63.33,Perlu Evaluasi,318767787
FACT-1927,COMP-0356,METRIC-0130,2,69.43,Perlu Evaluasi,459835575
FACT-1928,COMP-0016,METRIC-1772,5,66.08,Perlu Evaluasi,396672907
FACT-1929,COMP-0315,METRIC-0359,9,105.88,Patuh,427323939
FACT-1930,COMP-1040,METRIC-1623,6,56.03,Perlu Evaluasi,55307426
FACT-1931,COMP-1487,METRIC-1582,3,105.71,Patuh,95492662
FACT-1932,COMP-0694,METRIC-1178,12,77.23,Patuh,486729505
FACT-1933,COMP-0069,METRIC-0506,8,55.57,Perlu Evaluasi,107834499
FACT-1934,COMP-0411,METRIC-1533,1,79.71,Patuh,263805463
FACT-1935,COMP-0919,METRIC-0818,9,71.04,Perlu Evaluasi,72165859
FACT-1936,COMP-0740,METRIC-0794,9,91.44,Patuh,383611641
FACT-1937,COMP-1491,METRIC-0839,4,83.08,Patuh,455545279
FACT-1938,COMP-2487,METRIC-0623,8,70.77,Perlu Evaluasi,252813275
FACT-1939,COMP-0273,METRIC-0097,11,110.36,Patuh,393961217
FACT-1940,COMP-0459,METRIC-1964,11,78.48,Patuh,184318826
FACT-1941,COMP-0820,METRIC-1306,3,82.95,Patuh,439645124
FACT-1942,COMP-1197,METRIC-1725,6,109.26,Patuh,228178331
FACT-1943,COMP-0861,METRIC-0599,10,56.23,Perlu Evaluasi,222055500
FACT-1944,COMP-1974,METRIC-0429,10,77.29,Patuh,332636323
FACT-1945,COMP-1545,METRIC-1567,8,78.2,Patuh,334066120
FACT-1946,COMP-0795,METRIC-1325,11,84.71,Patuh,497278758
FACT-1947,COMP-0805,METRIC-2415,9,57.43,Perlu Evaluasi,439660445
FACT-1948,COMP-1096,METRIC-1853,8,57.19,Perlu Evaluasi,485011960
FACT-1949,COMP-1891,METRIC-1768,9,79.15,Patuh,386730714
FACT-1950,COMP-0840,METRIC-1069,4,52.31,Perlu Evaluasi,448175996
FACT-1951,COMP-0603,METRIC-1517,10,67.85,Perlu Evaluasi,171922316
FACT-1952,COMP-1433,METRIC-1340,1,64.08,Perlu Evaluasi,250970025
FACT-1953,COMP-1834,METRIC-2100,7,84.26,Patuh,283178790
FACT-1954,COMP-0367,METRIC-0564,11,50.78,Perlu Evaluasi,344871025
FACT-1955,COMP-0256,METRIC-0977,12,97.3,Patuh,398969243
FACT-1956,COMP-2488,METRIC-1342,10,109.89,Patuh,319663121
FACT-1957,COMP-1359,METRIC-1434,4,99.47,Patuh,186185057
FACT-1958,COMP-2483,METRIC-2371,1,107.27,Patuh,46727188
FACT-1959,COMP-0690,METRIC-1615,3,95.03,Patuh,97511936
FACT-1960,COMP-0308,METRIC-1585,7,85.52,Patuh,157413228
FACT-1961,COMP-2036,METRIC-1254,11,65.33,Perlu Evaluasi,186275094
FACT-1962,COMP-1697,METRIC-1368,3,69.57,Perlu Evaluasi,73693475
FACT-1963,COMP-0409,METRIC-1395,1,72.24,Perlu Evaluasi,347045768
FACT-1964,COMP-0826,METRIC-0556,7,52.66,Perlu Evaluasi,220189881
FACT-1965,COMP-1192,METRIC-1271,8,113.92,Patuh,433325489
FACT-1966,COMP-2135,METRIC-0219,5,113.02,Patuh,64556527
FACT-1967,COMP-2051,METRIC-0534,6,57.54,Perlu Evaluasi,279321635
FACT-1968,COMP-2420,METRIC-1496,3,88.97,Patuh,74432129
FACT-1969,COMP-1552,METRIC-1374,5,82.73,Patuh,348781108
FACT-1970,COMP-0098,METRIC-0044,3,97.84,Patuh,392772810
FACT-1971,COMP-1775,METRIC-0065,2,92.21,Patuh,280988915
FACT-1972,COMP-1546,METRIC-0246,7,58.7,Perlu Evaluasi,455753150
FACT-1973,COMP-0321,METRIC-0987,10,96.21,Patuh,482232759
FACT-1974,COMP-0534,METRIC-1609,11,92.62,Patuh,203361891
FACT-1975,COMP-2415,METRIC-1725,7,87.19,Patuh,222061470
FACT-1976,COMP-1208,METRIC-2206,12,78.17,Patuh,190801630
FACT-1977,COMP-0417,METRIC-1499,8,116.84,Patuh,339874775
FACT-1978,COMP-1238,METRIC-1049,12,109.46,Patuh,111369133
FACT-1979,COMP-0848,METRIC-0160,1,90.96,Patuh,200727380
FACT-1980,COMP-0670,METRIC-1005,2,50.45,Perlu Evaluasi,292301343
FACT-1981,COMP-1944,METRIC-2123,2,80.25,Patuh,62511805
FACT-1982,COMP-2181,METRIC-2186,12,99.02,Patuh,428368733
FACT-1983,COMP-2101,METRIC-1942,3,58.21,Perlu Evaluasi,318883896
FACT-1984,COMP-0741,METRIC-0479,7,78.46,Patuh,411103520
FACT-1985,COMP-0023,METRIC-1327,7,63.42,Perlu Evaluasi,140788155
FACT-1986,COMP-1655,METRIC-0387,7,73.67,Perlu Evaluasi,269494066
FACT-1987,COMP-0460,METRIC-0472,1,51.87,Perlu Evaluasi,186756095
FACT-1988,COMP-0650,METRIC-0309,2,58.87,Perlu Evaluasi,490285746
FACT-1989,COMP-0482,METRIC-0701,8,81.83,Patuh,473408574
FACT-1990,COMP-0120,METRIC-1922,9,112.87,Patuh,470060852
FACT-1991,COMP-0673,METRIC-1853,10,84.34,Patuh,33626598
FACT-1992,COMP-2256,METRIC-2018,7,81.72,Patuh,43931968
FACT-1993,COMP-1885,METRIC-1079,1,105.13,Patuh,410952480
FACT-1994,COMP-0318,METRIC-0786,12,68.75,Perlu Evaluasi,44487529
FACT-1995,COMP-2386,METRIC-1479,4,56.65,Perlu Evaluasi,86150668
FACT-1996,COMP-2203,METRIC-2353,10,64.67,Perlu Evaluasi,178724245
FACT-1997,COMP-0868,METRIC-0102,8,105.39,Patuh,210850749
FACT-1998,COMP-0394,METRIC-0775,5,97.39,Patuh,236130244
FACT-1999,COMP-0971,METRIC-1232,1,56.41,Perlu Evaluasi,258220619
FACT-2000,COMP-0313,METRIC-1339,7,96.7,Patuh,254313147
FACT-2001,COMP-1283,METRIC-0572,6,115.21,Patuh,430551234
FACT-2002,COMP-2062,METRIC-0148,9,53.15,Perlu Evaluasi,220250876
FACT-2003,COMP-0077,METRIC-1823,4,93.15,Patuh,213725554
FACT-2004,COMP-0409,METRIC-0597,4,76.54,Patuh,191093603
FACT-2005,COMP-2442,METRIC-0978,8,85.07,Patuh,341704202
FACT-2006,COMP-2268,METRIC-1071,4,86.97,Patuh,474925465
FACT-2007,COMP-0744,METRIC-0155,3,103.97,Patuh,75124033
FACT-2008,COMP-0433,METRIC-0230,7,88.99,Patuh,334554588
FACT-2009,COMP-1479,METRIC-0158,5,91.52,Patuh,83697128
FACT-2010,COMP-1678,METRIC-0923,9,73.3,Perlu Evaluasi,54407083
FACT-2011,COMP-1832,METRIC-1175,5,58.82,Perlu Evaluasi,479020579
FACT-2012,COMP-0988,METRIC-2347,9,97.79,Patuh,326199039
FACT-2013,COMP-1522,METRIC-1247,6,50.03,Perlu Evaluasi,212607993
FACT-2014,COMP-1554,METRIC-0766,6,73.01,Perlu Evaluasi,136433737
FACT-2015,COMP-0755,METRIC-0467,11,65.26,Perlu Evaluasi,23510986
FACT-2016,COMP-0676,METRIC-0486,6,77.2,Patuh,463872326
FACT-2017,COMP-0832,METRIC-1576,7,71.79,Perlu Evaluasi,200012044
FACT-2018,COMP-1120,METRIC-0444,12,99.3,Patuh,395052456
FACT-2019,COMP-0028,METRIC-1878,11,68.21,Perlu Evaluasi,325225084
FACT-2020,COMP-1254,METRIC-0905,4,89.25,Patuh,252474241
FACT-2021,COMP-0416,METRIC-1802,4,81.9,Patuh,30382621
FACT-2022,COMP-2073,METRIC-0926,9,106.07,Patuh,88633621
FACT-2023,COMP-1711,METRIC-1978,12,79.97,Patuh,97103476
FACT-2024,COMP-0542,METRIC-0292,7,110.47,Patuh,52285184
FACT-2025,COMP-0165,METRIC-1234,11,50.01,Perlu Evaluasi,29441862
FACT-2026,COMP-2256,METRIC-1835,10,92.34,Patuh,322170624
FACT-2027,COMP-0985,METRIC-0752,6,50.69,Perlu Evaluasi,448736249
FACT-2028,COMP-0373,METRIC-1235,1,99.98,Patuh,109924824
FACT-2029,COMP-0618,METRIC-0663,7,66.44,Perlu Evaluasi,185940207
FACT-2030,COMP-0069,METRIC-1420,6,76.6,Patuh,98136771
FACT-2031,COMP-1544,METRIC-1585,12,76.63,Patuh,475769245
FACT-2032,COMP-1659,METRIC-0920,4,109.25,Patuh,460007751
FACT-2033,COMP-0101,METRIC-0909,8,57.15,Perlu Evaluasi,213076912
FACT-2034,COMP-0001,METRIC-0124,7,96.68,Patuh,283458098
FACT-2035,COMP-2399,METRIC-0068,8,118.69,Patuh,375518083
FACT-2036,COMP-2055,METRIC-0475,9,51.57,Perlu Evaluasi,357782651
FACT-2037,COMP-0318,METRIC-0358,1,117.61,Patuh,320765123
FACT-2038,COMP-1879,METRIC-1767,3,51.29,Perlu Evaluasi,199635015
FACT-2039,COMP-0186,METRIC-1480,2,108.88,Patuh,492871593
FACT-2040,COMP-0728,METRIC-1370,3,117.29,Patuh,469766169
FACT-2041,COMP-0343,METRIC-1954,11,119.51,Patuh,259252380
FACT-2042,COMP-0713,METRIC-1907,11,82.14,Patuh,67766223
FACT-2043,COMP-0136,METRIC-0833,2,110.69,Patuh,489121874
FACT-2044,COMP-1923,METRIC-1354,11,58.56,Perlu Evaluasi,498606912
FACT-2045,COMP-0383,METRIC-2475,6,79.78,Patuh,332936228
FACT-2046,COMP-0186,METRIC-1009,9,71.56,Perlu Evaluasi,33986401
FACT-2047,COMP-0928,METRIC-0443,2,77.66,Patuh,201067162
FACT-2048,COMP-0964,METRIC-0601,4,99.14,Patuh,142163247
FACT-2049,COMP-0561,METRIC-1475,5,56.12,Perlu Evaluasi,122680300
FACT-2050,COMP-1190,METRIC-0487,5,119.87,Patuh,152362494
FACT-2051,COMP-0898,METRIC-2053,1,94.45,Patuh,222360349
FACT-2052,COMP-1929,METRIC-0632,6,111.15,Patuh,188752709
FACT-2053,COMP-1838,METRIC-1755,5,108.08,Patuh,220110051
FACT-2054,COMP-2369,METRIC-1579,6,103.62,Patuh,223042360
FACT-2055,COMP-1713,METRIC-1212,4,52.75,Perlu Evaluasi,392342822
FACT-2056,COMP-1739,METRIC-0026,11,86.15,Patuh,221161985
FACT-2057,COMP-1181,METRIC-2210,6,72.97,Perlu Evaluasi,240313910
FACT-2058,COMP-0858,METRIC-2458,9,57.91,Perlu Evaluasi,189899945
FACT-2059,COMP-0285,METRIC-1664,1,74.01,Perlu Evaluasi,254271885
FACT-2060,COMP-2399,METRIC-1097,6,95.14,Patuh,321534407
FACT-2061,COMP-2131,METRIC-1257,1,66.14,Perlu Evaluasi,464246946
FACT-2062,COMP-1648,METRIC-1130,12,81.12,Patuh,193843674
FACT-2063,COMP-0666,METRIC-0901,7,78.31,Patuh,189543137
FACT-2064,COMP-1394,METRIC-0009,4,53.67,Perlu Evaluasi,65466843
FACT-2065,COMP-2025,METRIC-0050,6,93.97,Patuh,23850590
FACT-2066,COMP-2261,METRIC-1546,7,93.32,Patuh,57183824
FACT-2067,COMP-0930,METRIC-0442,11,117.65,Patuh,353708946
FACT-2068,COMP-2408,METRIC-1802,5,70.86,Perlu Evaluasi,29534377
FACT-2069,COMP-0214,METRIC-1614,9,79.33,Patuh,151749163
FACT-2070,COMP-0304,METRIC-2084,8,78.25,Patuh,366581050
FACT-2071,COMP-1404,METRIC-2166,3,114.38,Patuh,308980598
FACT-2072,COMP-0200,METRIC-0702,1,78.61,Patuh,274248330
FACT-2073,COMP-2286,METRIC-0754,11,80.99,Patuh,298452168
FACT-2074,COMP-0671,METRIC-1829,10,67.66,Perlu Evaluasi,330552733
FACT-2075,COMP-1729,METRIC-1536,8,50.08,Perlu Evaluasi,467075320
FACT-2076,COMP-1250,METRIC-0230,4,57.73,Perlu Evaluasi,187283781
FACT-2077,COMP-0879,METRIC-0560,7,99.27,Patuh,214763853
FACT-2078,COMP-0251,METRIC-1174,4,97.77,Patuh,110049630
FACT-2079,COMP-0498,METRIC-1879,7,72.58,Perlu Evaluasi,26084213
FACT-2080,COMP-1988,METRIC-2256,1,83.11,Patuh,100206026
FACT-2081,COMP-0978,METRIC-1085,1,70.82,Perlu Evaluasi,307963140
FACT-2082,COMP-0784,METRIC-1141,2,101.16,Patuh,223409182
FACT-2083,COMP-2477,METRIC-0239,5,108.97,Patuh,248081958
FACT-2084,COMP-0539,METRIC-2096,11,112.94,Patuh,252192976
FACT-2085,COMP-0901,METRIC-1472,10,62.17,Perlu Evaluasi,484360101
FACT-2086,COMP-1467,METRIC-1492,6,98.65,Patuh,476035629
FACT-2087,COMP-0210,METRIC-1317,2,117.41,Patuh,301527267
FACT-2088,COMP-1734,METRIC-2046,1,95.54,Patuh,223577154
FACT-2089,COMP-0491,METRIC-0517,9,74.57,Perlu Evaluasi,38798462
FACT-2090,COMP-1710,METRIC-0205,7,94.52,Patuh,188997866
FACT-2091,COMP-1754,METRIC-2138,8,98.19,Patuh,157474332
FACT-2092,COMP-1919,METRIC-1132,6,77.79,Patuh,112979168
FACT-2093,COMP-2035,METRIC-1214,9,57.28,Perlu Evaluasi,70197389
FACT-2094,COMP-1930,METRIC-1785,8,92.47,Patuh,53660965
FACT-2095,COMP-1487,METRIC-1383,4,106.15,Patuh,321781078
FACT-2096,COMP-2004,METRIC-1758,5,119.83,Patuh,300714106
FACT-2097,COMP-1501,METRIC-1680,2,65.61,Perlu Evaluasi,212059408
FACT-2098,COMP-0198,METRIC-0007,1,99.03,Patuh,266103738
FACT-2099,COMP-1968,METRIC-1886,6,51.96,Perlu Evaluasi,449460848
FACT-2100,COMP-0521,METRIC-2370,3,117.89,Patuh,18212726
FACT-2101,COMP-1523,METRIC-2316,11,50.88,Perlu Evaluasi,322681098
FACT-2102,COMP-1535,METRIC-0296,4,75.12,Patuh,85425243
FACT-2103,COMP-1714,METRIC-1411,1,55.35,Perlu Evaluasi,25383093
FACT-2104,COMP-1349,METRIC-0264,6,93.47,Patuh,158208134
FACT-2105,COMP-0688,METRIC-2138,8,73.76,Perlu Evaluasi,68314046
FACT-2106,COMP-0467,METRIC-0853,10,101.31,Patuh,165243436
FACT-2107,COMP-0596,METRIC-1365,4,84.05,Patuh,179498279
FACT-2108,COMP-0139,METRIC-1353,10,79.36,Patuh,174077447
FACT-2109,COMP-1015,METRIC-0401,8,74.4,Perlu Evaluasi,356121512
FACT-2110,COMP-0242,METRIC-0357,11,56.03,Perlu Evaluasi,422708380
FACT-2111,COMP-2364,METRIC-0834,10,64.34,Perlu Evaluasi,100915928
FACT-2112,COMP-0733,METRIC-0435,3,94.74,Patuh,344821062
FACT-2113,COMP-0135,METRIC-0119,11,84.77,Patuh,427856184
FACT-2114,COMP-2487,METRIC-1023,7,54.91,Perlu Evaluasi,254158728
FACT-2115,COMP-2125,METRIC-2396,3,88.08,Patuh,58908682
FACT-2116,COMP-2448,METRIC-1537,6,53.79,Perlu Evaluasi,152898401
FACT-2117,COMP-2422,METRIC-1419,4,85.82,Patuh,160770458
FACT-2118,COMP-1511,METRIC-1703,6,117.55,Patuh,376569009
FACT-2119,COMP-1819,METRIC-0530,7,71.51,Perlu Evaluasi,374175677
FACT-2120,COMP-0758,METRIC-0303,8,100.65,Patuh,65188949
FACT-2121,COMP-0417,METRIC-2250,6,102.19,Patuh,467484418
FACT-2122,COMP-0207,METRIC-0156,4,78.34,Patuh,160913009
FACT-2123,COMP-2389,METRIC-0014,9,91.53,Patuh,71576687
FACT-2124,COMP-1644,METRIC-0889,7,83.04,Patuh,270316071
FACT-2125,COMP-0311,METRIC-1197,9,69.84,Perlu Evaluasi,61161014
FACT-2126,COMP-1332,METRIC-0445,3,102.83,Patuh,360123527
FACT-2127,COMP-1400,METRIC-2170,5,99.2,Patuh,159898629
FACT-2128,COMP-1551,METRIC-2232,1,113.04,Patuh,418363896
FACT-2129,COMP-0083,METRIC-1844,11,93.27,Patuh,471801688
FACT-2130,COMP-1601,METRIC-0049,12,77.21,Patuh,304079873
FACT-2131,COMP-1476,METRIC-0181,8,99.98,Patuh,114508111
FACT-2132,COMP-1027,METRIC-1418,1,93.33,Patuh,423499257
FACT-2133,COMP-1480,METRIC-2189,1,93.16,Patuh,412441140
